Phase Info [01-088-9171] Hydrotalcite ● (Mg0.75Al0.25(OH)2)((CO3)0.125)
Name: Hydrotalcite
Formula: (Mg0.75Al0.25(OH)2)((CO3)0.125)

Powder Pattern (QM(S): Star, Calculated)
Radiation: CuKα1
λ: 1.5406 Å
Filter: 
Calibration: 
2θ: 146.375°
Lines: 52
RIR: 6.39
Reference: Zhitova, E. S., Krivovichev, S. V., Pekov, I., Greenwell, H. C., Mineral. Mag., v83 #2 p269 (2019)

Unit Cell Data (Single Crystal)
Crystal System: Hexagonal
S.G: R-3m (166)
Z: 3
P.S: hR5.5
Lattice Constants: 3.0626, 3.0626, 23.3130 (Å) <90.00°, 90.00°, 120.00°>
Volume: 189.37
Density: 1.749
Mwt: 66.49
F(30): 253.9 (0.0030,39/0)
Reference: Zhitova, E. S., Krivovichev, S. V., Pekov, I., Greenwell, H. C., Mineral. Mag., v83 #2 p269 (2019)

ANX: AB8X19. Analysis: C0.125 H2 Al0.25 Mg0.75 O2.375. Formula from original source: (Mg0.75 Al0.25 (O H)2) ((C O3)0.125). ICSD Collection Code: 133744. ICSD Keywords: Topology; Polytypism; Layered structures; Electron density distribution (EDD); Superstructure. Calculated Pattern Original Remarks: R = R(_refine_ls_R_factor_gt). Sample Source or Locality: Kirovskii apatite mine, Mt. Kukisvumchorr, Khibiny alkaline complex, Kola peninsula, Russia. Temperature of Data Collection: 293 K (20°C). Wyckoff Sequence: g c2 a.

#	Angle	d(Å)	I%(f)	( h k l)	θ(°)	1/(2d)	2π/d
1	11.3775	7.77100	100.0	( 0 0 3)	5.6887	0.06434	0.80854
2	22.8691	3.88550	8.3	( 0 0 6)	11.4346	0.12868	1.61709
3	34.6570	2.58619	8.6	( 0 1 2)	17.3285	0.19333	2.42951
4	34.6570	2.58619	8.6	( 0 0 9)	17.3285	0.19333	2.42951
5	37.2153	2.41407	0.1	( 1 0 4)	18.6076	0.20712	2.60274
6	39.0389	2.30540	14.9	( 0 1 5)	19.5194	0.21688	2.72542
7	43.5881	2.07475	0.1	( 1 0 7)	21.7940	0.24099	3.02841
8	46.2461	1.96150	11.6	( 0 1 8)	23.1231	0.25491	3.20326
9	52.1962	1.75103	2.2	(1,0,10)	26.0981	0.28555	3.58828
10	55.4513	1.65570	2.9	(0,1,11)	27.7257	0.30199	3.79488
11	60.4018	1.53130	4.0	( 1 1 0)	30.2009	0.32652	4.10317
12	61.6885	1.50241	4.7	( 1 1 3)	30.8443	0.33280	4.18207
13	62.4644	1.48560	2.1	(1,0,13)	31.2322	0.33656	4.22939
14	65.4613	1.42465	1.3	( 1 1 6)	32.7307	0.35096	4.41034
15	66.2124	1.41030	0.5	(0,1,14)	33.1062	0.35453	4.45521
16	71.1536	1.32400	0.1	( 0 2 1)	35.5768	0.37764	4.74561
17	71.5498	1.31764	0.5	( 1 1 9)	35.7749	0.37947	4.76852
18	71.5498	1.31764	0.5	( 2 0 2)	35.7749	0.37947	4.76852
19	72.9888	1.29517	0.2	(0,0,18)	36.4944	0.38605	4.85124
20	74.1964	1.27705	1.6	(1,0,16)	37.0982	0.39153	4.92008
21	74.2984	1.27555	1.4	( 2 0 5)	37.1492	0.39199	4.92586
22	77.3951	1.23206	0.1	( 0 2 7)	38.6975	0.40582	5.09974
23	79.3108	1.20704	1.0	( 2 0 8)	39.6554	0.41424	5.20545
24	83.8647	1.15270	0.3	(0,2,10)	41.9324	0.43376	5.45084
25	86.5017	1.12420	0.5	(2,0,11)	43.2509	0.44476	5.58903
26	87.5312	1.11361	0.4	(1,0,19)	43.7656	0.44899	5.64218
27	87.8748	1.11014	0.1	(0,0,21)	43.9374	0.45039	5.65981
28	89.8490	1.09080	0.1	(1,1,15)	44.9245	0.45838	5.76016
29	92.5093	1.06627	0.5	(0,2,13)	46.2547	0.46892	5.89268
30	95.8975	1.03737	0.1	(2,0,14)	47.9488	0.48199	6.05684
31	100.5468	1.00155	0.1	( 2 1 1)	50.2734	0.49923	6.27346
32	100.9295	0.99878	0.3	( 1 2 2)	50.4647	0.50061	6.29084
33	102.3294	0.98889	0.3	(1,1,18)	51.1647	0.50562	6.35380
34	103.0320	0.98405	0.1	(1,0,22)	51.5160	0.50811	6.38504
35	103.6182	0.98008	0.8	( 1 2 5)	51.8091	0.51017	6.41092
36	103.6182	0.98008	0.8	(0,2,16)	51.8091	0.51017	6.41092
37	104.9325	0.97138	0.1	(0,0,24)	52.4662	0.51473	6.46834
38	106.7296	0.95993	0.1	( 2 1 7)	53.3648	0.52087	6.54548
39	108.6996	0.94795	0.7	( 1 2 8)	54.3498	0.52745	6.62818
40	113.5289	0.92094	0.2	(2,1,10)	56.7645	0.54292	6.82259
41	116.4275	0.90621	0.5	(1,2,11)	58.2138	0.55175	6.93348
42	117.5818	0.90063	0.2	(0,2,19)	58.7909	0.55517	6.97641
43	117.9692	0.89880	0.4	(1,1,21)	58.9846	0.55630	6.99066
44	121.2152	0.88410	0.3	( 3 0 0)	60.6076	0.56555	7.10690
45	122.5412	0.87843	0.4	( 0 3 3)	61.2706	0.56920	7.15275
46	123.3584	0.87503	0.5	(2,1,13)	61.6792	0.57141	7.18052
47	126.6454	0.86206	0.2	( 0 3 6)	63.3227	0.58000	7.28855
48	127.5048	0.85885	0.1	(1,2,14)	63.7524	0.58217	7.31581
49	130.1450	0.84943	0.1	(0,1,26)	65.0725	0.58863	7.39698
50	137.7174	0.82588	0.4	(2,1,16)	68.8587	0.60541	7.60785
51	139.7974	0.82026	0.4	(1,1,24)	69.8987	0.60956	7.65999
52	146.3747	0.80469	0.1	(3,0,12)	73.1874	0.62136	7.80820

♣ λ(2θ) = 1.54059Å (Cu)
